451.300171	-1540.283813	47.134670
245.268188	-1562.731445	57.861446
467.353546	-1366.591675	78.727432
230.984726	-1401.443359	56.601784
41.655991	-1348.495605	26.981867
33.611816	-1022.401489	-127.564224
344.217499	-1025.562256	-328.290710
378.218414	-1173.724121	-324.296448
497.174133	-1191.055176	-337.115692
498.688232	-1587.381958	-334.173218
172.502014	-1591.434204	-384.831177
-108.254753	-1595.972778	-402.547150
-114.276146	-2034.182617	-390.196625
-101.918297	-2028.105957	-268.233948
-423.291016	-2028.231934	-264.582764
-423.635956	-1777.079224	-269.435516
-130.674423	-1812.287964	-338.034027
-164.362061	-1418.335083	-295.415405
-218.854752	-1794.789673	-375.688263
-245.604401	-1784.236938	0.884778
-304.379425	-1889.981201	-395.039642
-322.692932	-2308.363770	-355.155975
-351.612518	-2509.341797	-335.124207
-122.486145	-2355.561523	-328.823853
-602.878784	-2353.061035	-359.505524
-433.620483	-2276.248535	-260.123901
-601.849182	-2082.766113	-454.960358
-627.014221	-1421.995850	-477.941925
-644.410217	-1723.185547	-473.662140
-629.806763	-1144.397949	-473.430328
-619.596680	-865.374878	-439.377197
-598.806274	-857.012390	-142.230026
-195.250137	-869.245667	-104.493607
-397.587372	-868.516724	-108.734253
-220.392715	-677.358826	82.605392
-199.420776	-687.583984	-56.356140
-195.473602	-371.494629	-68.242165
-187.237640	-257.558319	26.580011
-249.562927	-156.954651	19.592552
-104.940300	-176.007294	248.068176
-57.669758	-305.642426	365.966003
277.626221	-167.902817	229.954330
281.981842	-439.598999	394.105225
-30.954258	-422.683624	401.575012
311.461426	-907.268005	376.078430
318.566254	-1219.378296	261.306702
327.096497	-1059.188232	67.030640
321.502502	-1060.093018	382.247955
462.628326	-1237.695068	192.119888
668.147949	-1277.744385	204.070709
652.105835	-1551.629272	168.618042
570.933838	-1786.977173	136.926819
-37.225918	-1760.253174	101.972542
-311.627136	-1792.956543	117.196220
-524.638489	-2192.958496	37.050514
-705.322937	-2194.083984	45.308331
-867.109436	-2124.849121	59.347717
-884.475891	-1884.429688	20.645668
-700.815430	-2001.532471	57.272732
-711.274170	-2122.166504	59.202030
-1074.424805	-1907.126343	32.078041
-1085.621094	-2366.673828	-252.766754
-795.471497	-2364.115479	-328.197021
-975.723511	-1387.073730	-424.051788
-978.206360	-1240.361694	-401.575897
-810.749207	-1218.012329	-401.575897
-857.033325	-1053.373291	-401.575897
-877.325684	-865.409424	-349.398407
-1093.587158	-712.696106	-337.431641
-1154.093384	-840.211304	-308.356903
-1154.107666	-1132.512451	-143.849655
-722.709656	-1126.175049	62.841419
-727.990479	-981.649353	54.269623
-746.212219	-637.198303	52.732391
-805.016968	-401.264771	53.379154
-536.286865	-401.405731	50.270325
-461.157776	-646.592834	62.782536
56.799450	-1248.236450	80.597748
-197.927536	-1285.165161	75.352661
-55.013699	-1220.442261	233.057831
133.615753	-1249.000000	255.051025
-523.076843	-1802.769287	99.423241
-187.548965	-1152.913818	-84.903481
88.605225	-967.854614	384.064850
-53.470497	-967.177002	374.257660
93.450211	-1353.639893	378.922791
-459.217834	-1542.104248	352.541412
-469.371246	-1370.721558	375.355835
-507.272888	-1870.249634	264.527100
-484.338776	-1186.492920	98.897949
