11350.056641	3357.915771	-416.885162
11374.571289	3824.162354	-416.885162
11779.397461	3975.538086	-384.723755
11315.771484	3804.205078	-112.507385
10435.207031	3817.313477	-318.429535
9935.990234	3845.780029	-408.769257
9027.063477	3872.598877	-405.668915
9018.927734	3356.325684	-409.186768
9924.628906	3335.121826	-409.586334
10406.996094	3212.020996	-233.126862
10117.507813	2873.468262	-228.894958
9834.331055	2805.753662	-224.707062
9859.199219	2435.670898	-201.889191
10031.780273	2418.086182	-203.735794
10626.516602	2819.150391	-94.640038
11061.265625	2808.712646	-147.505493
11078.611328	3981.593750	-209.050537
11516.605469	2869.637939	-401.767059
11891.055664	2966.304443	-410.318756
11923.472656	2585.002197	-420.964844
11977.062500	1866.507202	-309.122467
11898.659180	1467.975098	-383.509491
11812.154297	1843.513550	-460.898193
11614.129883	1881.048218	-295.327789
11558.569336	2491.205811	-238.565109
10926.937500	1369.121582	-192.546127
11074.314453	1196.669922	-425.529968
11498.239258	1122.822876	-309.075806
11118.555664	827.280884	-387.564484
10465.255859	821.744141	-375.296692
10435.985352	1144.855835	-362.249054
10264.460938	1068.508057	-178.292892
9558.994141	792.311768	-217.495026
9263.598633	472.744293	-210.497421
9579.135742	494.521362	-189.774796
9356.161133	312.692139	-215.443192
8204.686523	392.541412	-169.202179
7881.889648	372.017334	-211.336014
8670.569336	516.906433	-128.371384
8715.166016	1579.576050	-180.580841
9464.182617	1302.352661	-192.124313
9474.297852	1716.713257	-196.939423
9807.339844	1698.403931	-205.081528
9949.248047	1467.649902	-204.700699
10049.730469	1312.169556	-167.602570
10218.583008	1546.269287	-223.175110
10234.282227	1696.002441	-226.460571
10341.679688	2043.360962	-199.667099
10400.697266	1503.847656	-213.057983
10535.551758	1517.947754	-225.631836
10633.692383	2097.604980	-179.463257
10631.858398	2400.933105	-224.700653
9814.201172	1988.310669	-219.498520
10068.871094	2021.469849	-181.092300
10599.860352	1708.673584	-219.800034
10870.694336	1694.005005	-227.791656
10912.851563	1844.982544	-209.824356
10629.417969	1945.512573	-191.503815
10613.174805	1924.596680	-191.503815
