853.743347	186.067337	138.031250
975.354797	201.767609	138.031250
762.944519	188.567596	138.031250
626.151367	187.304031	138.031250
522.410217	152.605942	138.031250
509.656586	48.019115	202.031250
526.162537	-64.771324	266.031250
627.511841	-92.580826	266.031250
779.719543	-111.261421	266.031250
999.335022	-129.471970	247.860382
966.604248	-104.404694	13.749763
962.243713	-20.573875	42.031250
958.458679	104.691429	130.031250
692.323486	267.997253	138.031250
694.906250	393.043091	138.031250
697.375671	518.244446	138.031250
719.166321	624.148621	138.031250
740.799255	732.881104	137.811554
743.560730	837.576355	138.031250
676.758850	879.993896	138.031250
569.740967	867.367859	138.031250
468.095001	830.216309	138.031250
350.079956	805.573792	138.031250
338.085449	680.668884	138.031250
298.198608	575.564880	138.031250
193.797684	560.036621	138.031250
80.541740	605.407410	138.031250
-38.255531	627.316345	138.031250
-90.913933	727.749146	138.031250
-198.914871	752.928772	98.031250
-312.637421	745.340576	18.031250
-406.478790	723.369812	10.031250
-480.356934	661.715271	10.031250
-559.398865	590.661743	10.031250
-501.356689	536.493591	10.031250
-422.936981	586.444519	10.031250
-335.159851	615.105469	10.031250
-233.162888	625.476807	10.031250
-150.530563	701.738892	10.031250
-78.031349	758.883545	10.031250
-78.402428	645.797241	10.031250
-19.459265	575.900940	10.031250
91.595078	582.689575	10.031250
210.713043	583.502380	10.031250
307.854309	634.359619	10.031250
370.672394	711.807129	10.031250
453.754089	726.325378	10.031250
535.172607	684.263062	20.412582
507.866058	589.962097	10.615540
515.325073	492.102814	10.031250
592.340027	436.345978	10.031250
659.361206	374.476685	10.031250
593.696838	341.474335	10.031250
514.551147	351.631042	10.031250
411.511230	373.653625	10.031250
343.235107	411.000763	10.031250
300.113007	523.786316	10.031250
307.703369	376.102356	10.031250
317.641693	285.529175	10.031250
264.871918	186.974960	10.031250
202.326324	104.042961	10.031250
164.142166	2.828092	10.031250
175.454346	-100.789047	10.031250
243.093933	-131.931442	10.031250
302.256653	-63.100437	10.031250
341.584442	60.889164	10.031250
427.707153	116.016090	10.031250
518.616150	122.171738	10.031250
620.173889	134.722733	10.031250
703.818542	163.035217	10.031250
782.476563	188.260010	10.031250
883.586304	205.399063	10.031250
958.535095	165.878708	10.031250
871.283081	98.113075	10.031250
773.619507	45.858334	10.031250
734.277588	-28.628973	10.031250
766.702026	-101.291344	10.031250
871.851868	-167.358490	15.673119
919.487122	-241.336105	14.677784
935.758057	-320.725311	20.726418
877.615967	-371.710480	23.530201
789.621094	-328.863678	10.031250
699.553467	-375.464905	10.031250
644.948730	-451.903839	10.031250
550.008423	-440.297791	10.031250
519.846375	-362.897400	10.031250
563.875305	-287.512695	10.031250
652.822144	-231.120773	10.031250
667.200317	-133.382401	10.031250
596.640137	-79.458122	10.031250
640.113770	-11.138371	10.031250
646.383240	66.051575	10.031250
543.892456	75.565216	10.031250
465.800476	6.663185	10.031250
293.654816	-120.815132	10.031250
348.937378	-191.554199	10.031250
438.121643	-258.133575	10.031250
384.683472	-326.086792	10.031250
334.033936	-399.755188	10.031250
311.040741	-469.509430	10.031250
220.081131	-438.671265	10.031250
185.835434	-360.853516	10.031250
158.531189	-244.462845	10.031250
90.386124	-194.363174	10.031250
45.286713	-271.838806	10.031250
58.189785	-347.440369	10.031250
106.634071	-431.366943	10.031250
39.737175	-491.817535	10.031250
36.884117	-423.314423	10.031250
281.262695	-364.724762	10.031250
320.905731	-272.124237	10.031250
483.397919	-454.564087	10.031250
